country,target,year,month,etv,count,category
US,sixt.com,2024,11,164137.0078,26927,rent-a-car
US,sixt.com,2024,10,156982.9531,24316,rent-a-car
US,sixt.com,2024,9,148372.2361,21738,rent-a-car
US,sixt.com,2024,8,113218.7823,16112,rent-a-car
US,sixt.com,2024,7,113961.1641,16080,rent-a-car
US,sixt.com,2024,6,94991.99174,15870,rent-a-car
US,sixt.com,2024,5,96336.32752,15899,rent-a-car
US,sixt.com,2024,4,97543.40377,16510,rent-a-car
US,sixt.com,2024,3,115594.7576,18792,rent-a-car
US,sixt.com,2024,2,116451.6363,18215,rent-a-car
US,sixt.com,2024,1,97556.29621,16460,rent-a-car
US,paylesscar.com,2025,1,9520.363003,5323,rent-a-car
US,paylesscar.com,2024,12,18592.08163,7532,rent-a-car
US,paylesscar.com,2024,11,21533.14647,7995,rent-a-car
US,paylesscar.com,2024,10,19483.0044,7416,rent-a-car
US,paylesscar.com,2024,9,16977.76064,6152,rent-a-car
US,paylesscar.com,2024,8,11407.20715,3837,rent-a-car
US,paylesscar.com,2024,7,10431.05976,3825,rent-a-car
US,paylesscar.com,2024,6,10883.47105,4101,rent-a-car
US,paylesscar.com,2024,5,10101.49091,3880,rent-a-car
US,paylesscar.com,2024,4,9107.775214,3794,rent-a-car
US,paylesscar.com,2024,3,8143.204701,3551,rent-a-car
US,paylesscar.com,2024,2,7870.854855,3496,rent-a-car
US,paylesscar.com,2024,1,9171.295133,4078,rent-a-car
US,travelpricedrops.com,2025,1,55.47080072,9,rent-a-car
US,travelpricedrops.com,2024,12,92.82099997,7,rent-a-car
US,travelpricedrops.com,2024,11,92.63199997,6,rent-a-car
US,travelpricedrops.com,2024,10,76,3,rent-a-car
US,travelpricedrops.com,2024,9,60.38000107,3,rent-a-car
US,travelpricedrops.com,2024,8,60.38000107,3,rent-a-car
US,travelpricedrops.com,2024,7,49.80900145,3,rent-a-car
US,travelpricedrops.com,2024,6,62.04100096,5,rent-a-car
US,travelpricedrops.com,2024,5,66.78906107,4,rent-a-car
US,travelpricedrops.com,2024,4,57.5930613,4,rent-a-car
US,travelpricedrops.com,2024,3,97.02600044,10,rent-a-car
US,travelpricedrops.com,2024,2,104.914001,12,rent-a-car
US,travelpricedrops.com,2024,1,106.510001,13,rent-a-car
US,ehipromos.com,2025,1,null,0,rent-a-car
US,ehipromos.com,2024,12,null,0,rent-a-car
US,ehipromos.com,2024,11,null,0,rent-a-car
US,ehipromos.com,2024,10,4.948999941,3,rent-a-car
US,ehipromos.com,2024,9,7.015999854,5,rent-a-car
US,ehipromos.com,2024,8,13.81799984,10,rent-a-car
US,ehipromos.com,2024,7,16.3339999,10,rent-a-car
US,ehipromos.com,2024,6,13.44865976,8,rent-a-car
US,ehipromos.com,2024,5,11.43999972,7,rent-a-car
US,ehipromos.com,2024,4,17.08200002,10,rent-a-car
US,ehipromos.com,2024,3,15.24399981,9,rent-a-car
US,ehipromos.com,2024,2,15.0449999,9,rent-a-car
US,ehipromos.com,2024,1,11.54999988,10,rent-a-car
US,lafayettelimo.com,2025,1,168.6150009,196,rent-a-car
US,lafayettelimo.com,2024,12,176.238003,107,rent-a-car
US,lafayettelimo.com,2024,11,227.5560041,85,rent-a-car
US,lafayettelimo.com,2024,10,184.9890017,95,rent-a-car
US,lafayettelimo.com,2024,9,97.5659998,82,rent-a-car
US,lafayettelimo.com,2024,8,122.3880021,51,rent-a-car
US,lafayettelimo.com,2024,7,27.03540019,27,rent-a-car
US,lafayettelimo.com,2024,6,66.71699999,23,rent-a-car
US,lafayettelimo.com,2024,5,75.51599993,34,rent-a-car
US,lafayettelimo.com,2024,4,53.52900038,38,rent-a-car
US,lafayettelimo.com,2024,3,75.15899913,40,rent-a-car
US,lafayettelimo.com,2024,2,21.54600006,41,rent-a-car
US,lafayettelimo.com,2024,1,146.736198,64,rent-a-car
US,autoslash.com,2025,1,3407.769456,2016,rent-a-car
US,autoslash.com,2024,12,6257.589605,2707,rent-a-car
US,autoslash.com,2024,11,6994.105236,2897,rent-a-car
US,autoslash.com,2024,10,6934.715258,2976,rent-a-car
US,autoslash.com,2024,9,6444.701537,2719,rent-a-car
US,autoslash.com,2024,8,4080.66,1595,rent-a-car
US,autoslash.com,2024,7,2512.610492,1249,rent-a-car
US,autoslash.com,2024,6,2524.582266,1265,rent-a-car
US,autoslash.com,2024,5,2287.182474,1305,rent-a-car
US,autoslash.com,2024,4,2611.249139,1568,rent-a-car
US,autoslash.com,2024,3,3564.117575,1709,rent-a-car
US,autoslash.com,2024,2,3390.627262,1734,rent-a-car
US,autoslash.com,2024,1,4289.820432,1883,rent-a-car
US,avis.ca,2025,1,1815.362063,763,rent-a-car
US,avis.ca,2024,12,3136.765147,1158,rent-a-car
US,avis.ca,2024,11,4717.866769,1316,rent-a-car
US,avis.ca,2024,10,4396.118227,1228,rent-a-car
US,avis.ca,2024,9,4097.909105,1086,rent-a-car
US,avis.ca,2024,8,4417.697673,928,rent-a-car
US,avis.ca,2024,7,8200.405158,894,rent-a-car
US,avis.ca,2024,6,7320.19995,990,rent-a-car
US,avis.ca,2024,5,5243.524396,964,rent-a-car
US,avis.ca,2024,4,5855.465868,901,rent-a-car
US,avis.ca,2024,3,4262.785353,764,rent-a-car
US,avis.ca,2024,2,3764.908743,698,rent-a-car
US,avis.ca,2024,1,5214.253749,744,rent-a-car
US,carrentals.com,2025,1,7376.981411,6431,rent-a-car
US,carrentals.com,2024,12,17891.44886,11453,rent-a-car
US,carrentals.com,2024,11,20684.34894,12930,rent-a-car
US,carrentals.com,2024,10,19056.68377,12653,rent-a-car
US,carrentals.com,2024,9,16649.09175,10770,rent-a-car
US,carrentals.com,2024,8,12373.68458,7384,rent-a-car
US,carrentals.com,2024,7,10971.09368,6853,rent-a-car
US,carrentals.com,2024,6,10351.77476,6917,rent-a-car
US,carrentals.com,2024,5,11572.46714,7255,rent-a-car
US,carrentals.com,2024,4,14827.84892,8047,rent-a-car
US,carrentals.com,2024,3,20952.04627,9690,rent-a-car
US,carrentals.com,2024,2,20910.13664,9913,rent-a-car
US,carrentals.com,2024,1,20454.85032,9200,rent-a-car
US,enjoytravel.com,2025,1,190575.3004,48301,rent-a-car
US,enjoytravel.com,2024,12,287828.0629,61881,rent-a-car
US,enjoytravel.com,2024,11,369241.6091,69365,rent-a-car
US,enjoytravel.com,2024,10,388290.3231,75321,rent-a-car
US,enjoytravel.com,2024,9,387048.4736,73477,rent-a-car
US,enjoytravel.com,2024,8,440874.5595,68456,rent-a-car
US,enjoytravel.com,2024,7,451944.078,65118,rent-a-car
US,enjoytravel.com,2024,6,443705.7641,64365,rent-a-car
US,enjoytravel.com,2024,5,441994.7793,62579,rent-a-car
US,enjoytravel.com,2024,4,484329.7059,61433,rent-a-car
US,enjoytravel.com,2024,3,446504.1173,55444,rent-a-car
US,enjoytravel.com,2024,2,480187.313,53837,rent-a-car
US,enjoytravel.com,2024,1,521099.2855,61613,rent-a-car
US,rentcars.com,2025,1,85724.71782,20487,rent-a-car
US,rentcars.com,2024,12,162473.7659,33233,rent-a-car
US,rentcars.com,2024,11,186220.8794,35615,rent-a-car
US,rentcars.com,2024,10,170735.2066,32040,rent-a-car
US,rentcars.com,2024,9,149119.347,28024,rent-a-car
US,rentcars.com,2024,8,113630.7169,19668,rent-a-car
US,rentcars.com,2024,7,98890.66402,18730,rent-a-car
US,rentcars.com,2024,6,103260.8813,19730,rent-a-car
US,rentcars.com,2024,5,94765.35153,19225,rent-a-car
US,rentcars.com,2024,4,91040.94614,18564,rent-a-car
US,rentcars.com,2024,3,87106.2165,19282,rent-a-car
US,rentcars.com,2024,2,77406.86325,18703,rent-a-car
US,rentcars.com,2024,1,79739.74389,18639,rent-a-car
US,wheelbasepro.com,2025,1,176.3547014,106,rent-a-car
US,wheelbasepro.com,2024,12,207.589862,110,rent-a-car
US,wheelbasepro.com,2024,11,192.0907026,113,rent-a-car
US,wheelbasepro.com,2024,10,183.0404624,114,rent-a-car
US,wheelbasepro.com,2024,9,182.1761825,108,rent-a-car
US,wheelbasepro.com,2024,8,229.4315429,112,rent-a-car
US,wheelbasepro.com,2024,7,198.7719221,121,rent-a-car
US,wheelbasepro.com,2024,6,216.6138404,123,rent-a-car
US,wheelbasepro.com,2024,5,193.1413604,135,rent-a-car
US,wheelbasepro.com,2024,4,478.2359809,190,rent-a-car
US,wheelbasepro.com,2024,3,530.1268396,265,rent-a-car
US,wheelbasepro.com,2024,2,284.4835433,293,rent-a-car
US,wheelbasepro.com,2024,1,386.7959673,243,rent-a-car
US,hertz.com,2025,1,121895.4048,30526,rent-a-car
US,hertz.com,2024,12,194727.9823,31558,rent-a-car
US,hertz.com,2024,11,236927.2288,33795,rent-a-car
US,hertz.com,2024,10,221020.7508,31922,rent-a-car
US,hertz.com,2024,9,187835.0139,28318,rent-a-car
US,hertz.com,2024,8,140196.2608,21049,rent-a-car
US,hertz.com,2024,7,129079.1528,20860,rent-a-car
US,hertz.com,2024,6,94873.0338,17125,rent-a-car
US,hertz.com,2024,5,75261.40334,15456,rent-a-car
US,hertz.com,2024,4,71109.30343,15873,rent-a-car
US,hertz.com,2024,3,60128.81841,16019,rent-a-car
US,hertz.com,2024,2,57170.45873,15454,rent-a-car
US,hertz.com,2024,1,75295.91335,19687,rent-a-car
US,bandago.com,2025,1,48.18999989,84,rent-a-car
US,bandago.com,2024,12,97.10100036,106,rent-a-car
US,bandago.com,2024,11,122.0666595,133,rent-a-car
US,bandago.com,2024,10,52.20400031,110,rent-a-car
US,bandago.com,2024,9,51.54400028,107,rent-a-car
US,bandago.com,2024,8,36.57900029,71,rent-a-car
US,bandago.com,2024,7,50.7228004,104,rent-a-car
US,bandago.com,2024,6,58.40918044,111,rent-a-car
US,bandago.com,2024,5,53.5261804,100,rent-a-car
US,bandago.com,2024,4,32.11420446,71,rent-a-car
US,bandago.com,2024,3,28.75026386,67,rent-a-car
US,bandago.com,2024,2,36.78644981,78,rent-a-car
US,bandago.com,2024,1,47.34218,84,rent-a-car
US,autoeurope.com,2025,1,98799.09226,22781,rent-a-car
US,autoeurope.com,2024,12,167889.7173,33883,rent-a-car
US,autoeurope.com,2024,11,202611.177,36581,rent-a-car
US,autoeurope.com,2024,10,183483.9329,33484,rent-a-car
US,autoeurope.com,2024,9,155771.5976,29524,rent-a-car
US,autoeurope.com,2024,8,146592.65,24231,rent-a-car
US,autoeurope.com,2024,7,166040.5208,26046,rent-a-car
US,autoeurope.com,2024,6,165384.1187,26109,rent-a-car
US,autoeurope.com,2024,5,156473.7899,25965,rent-a-car
US,autoeurope.com,2024,4,155247.329,26191,rent-a-car
US,autoeurope.com,2024,3,145728.3282,26566,rent-a-car
US,autoeurope.com,2024,2,138917.9541,25729,rent-a-car
US,autoeurope.com,2024,1,139466.6752,25019,rent-a-car
US,cars.united.com,2025,1,164.2366018,38,rent-a-car
US,cars.united.com,2024,12,211.8303624,57,rent-a-car
US,cars.united.com,2024,11,221.9948828,75,rent-a-car
US,cars.united.com,2024,10,255.7858831,72,rent-a-car
US,cars.united.com,2024,9,252.3441432,67,rent-a-car
US,cars.united.com,2024,8,197.8390011,31,rent-a-car
US,cars.united.com,2024,7,197.2507426,37,rent-a-car
US,cars.united.com,2024,6,207.1681427,39,rent-a-car
US,cars.united.com,2024,5,205.1557608,61,rent-a-car
US,cars.united.com,2024,4,468.6731364,67,rent-a-car
US,cars.united.com,2024,3,90.80028063,36,rent-a-car
US,cars.united.com,2024,2,113.6352783,37,rent-a-car
US,cars.united.com,2024,1,144.7279973,32,rent-a-car
US,gotrentalcars.com,2025,1,6513.589748,406,rent-a-car
US,gotrentalcars.com,2024,12,7996.879266,574,rent-a-car
US,gotrentalcars.com,2024,11,8405.750414,656,rent-a-car
US,gotrentalcars.com,2024,10,8642.131881,805,rent-a-car
US,gotrentalcars.com,2024,9,7904.330175,900,rent-a-car
US,gotrentalcars.com,2024,8,9374.866082,1406,rent-a-car
US,gotrentalcars.com,2024,7,6776.494243,952,rent-a-car
US,gotrentalcars.com,2024,6,6201.28094,986,rent-a-car
US,gotrentalcars.com,2024,5,5938.576831,958,rent-a-car
US,gotrentalcars.com,2024,4,5288.225711,613,rent-a-car
US,gotrentalcars.com,2024,3,4783.444208,550,rent-a-car
US,gotrentalcars.com,2024,2,4124.387391,503,rent-a-car
US,gotrentalcars.com,2024,1,6250.755977,916,rent-a-car
US,hqrentals.app,2025,1,null,0,rent-a-car
US,hqrentals.app,2024,12,null,0,rent-a-car
US,hqrentals.app,2024,11,null,0,rent-a-car
US,hqrentals.app,2024,10,null,0,rent-a-car
US,hqrentals.app,2024,9,null,0,rent-a-car
US,hqrentals.app,2024,8,null,0,rent-a-car
US,hqrentals.app,2024,7,null,0,rent-a-car
US,hqrentals.app,2024,6,null,0,rent-a-car
US,hqrentals.app,2024,5,null,0,rent-a-car
US,hqrentals.app,2024,4,0.1469999999,1,rent-a-car
US,hqrentals.app,2024,3,0.1469999999,1,rent-a-car
US,hqrentals.app,2024,2,0.1049999967,1,rent-a-car
US,hqrentals.app,2024,1,0.1469999999,1,rent-a-car
US,arguscarhire.com,2025,1,38436.89509,6880,rent-a-car
US,arguscarhire.com,2024,12,59380.92617,11981,rent-a-car
US,arguscarhire.com,2024,11,70877.8884,13136,rent-a-car
US,arguscarhire.com,2024,10,60151.39447,11407,rent-a-car
US,arguscarhire.com,2024,9,54609.97851,10052,rent-a-car
US,arguscarhire.com,2024,8,42454.73,6821,rent-a-car
US,arguscarhire.com,2024,7,39603.1517,7073,rent-a-car
US,arguscarhire.com,2024,6,42360.16755,8146,rent-a-car
US,arguscarhire.com,2024,5,48035.55765,8585,rent-a-car
US,arguscarhire.com,2024,4,37451.38209,7358,rent-a-car
US,arguscarhire.com,2024,3,49446.14118,6404,rent-a-car
US,arguscarhire.com,2024,2,42514.21733,5575,rent-a-car
US,arguscarhire.com,2024,1,38103.42737,5246,rent-a-car
US,wesalute.com,2025,1,218.8726027,269,rent-a-car
US,wesalute.com,2024,12,644.1338615,370,rent-a-car
US,wesalute.com,2024,11,1494.490303,634,rent-a-car
US,wesalute.com,2024,10,3278.737971,1105,rent-a-car
US,wesalute.com,2024,9,3187.37333,1055,rent-a-car
US,wesalute.com,2024,8,2686.579112,810,rent-a-car
US,wesalute.com,2024,7,1452.912833,727,rent-a-car
US,wesalute.com,2024,6,2224.254036,793,rent-a-car
US,wesalute.com,2024,5,2109.864942,783,rent-a-car
US,wesalute.com,2024,4,2407.153042,838,rent-a-car
US,wesalute.com,2024,3,1436.26751,654,rent-a-car
US,wesalute.com,2024,2,514.9893371,426,rent-a-car
US,wesalute.com,2024,1,null,0,rent-a-car
US,adobecar.com,2025,1,1148.212593,269,rent-a-car
US,adobecar.com,2024,12,1341.072582,358,rent-a-car
US,adobecar.com,2024,11,1344.657862,362,rent-a-car
US,adobecar.com,2024,10,1231.432977,351,rent-a-car
US,adobecar.com,2024,9,1096.264977,299,rent-a-car
US,adobecar.com,2024,8,697.2637995,265,rent-a-car
US,adobecar.com,2024,7,714.8630109,303,rent-a-car
US,adobecar.com,2024,6,641.6680094,262,rent-a-car
US,adobecar.com,2024,5,610.2111891,269,rent-a-car
US,adobecar.com,2024,4,619.5996022,296,rent-a-car
US,adobecar.com,2024,3,684.6469654,327,rent-a-car
US,adobecar.com,2024,2,680.7229672,311,rent-a-car
US,adobecar.com,2024,1,662.9190014,326,rent-a-car
US,autorentals.com,2025,1,1314.861615,369,rent-a-car
US,autorentals.com,2024,12,1371.299171,416,rent-a-car
US,autorentals.com,2024,11,1472.471851,355,rent-a-car
US,autorentals.com,2024,10,1270.77269,302,rent-a-car
US,autorentals.com,2024,9,1183.368591,225,rent-a-car
US,autorentals.com,2024,8,888.9947326,135,rent-a-car
US,autorentals.com,2024,7,902.5244396,131,rent-a-car
US,autorentals.com,2024,6,959.1342568,123,rent-a-car
US,autorentals.com,2024,5,771.0447673,129,rent-a-car
US,autorentals.com,2024,4,671.1210241,132,rent-a-car
US,autorentals.com,2024,3,857.7085589,191,rent-a-car
US,autorentals.com,2024,2,795.7841046,207,rent-a-car
US,autorentals.com,2024,1,977.9979334,255,rent-a-car
US,lostreturns.com,2025,1,54.507,123,rent-a-car
US,lostreturns.com,2024,12,79.00533992,209,rent-a-car
US,lostreturns.com,2024,11,70.97999993,221,rent-a-car
US,lostreturns.com,2024,10,72.85599983,211,rent-a-car
US,lostreturns.com,2024,9,64.92265995,180,rent-a-car
US,lostreturns.com,2024,8,119.6361798,168,rent-a-car
US,lostreturns.com,2024,7,126.0645394,191,rent-a-car
US,lostreturns.com,2024,6,113.5322186,181,rent-a-car
US,lostreturns.com,2024,5,105.2243586,172,rent-a-car
US,lostreturns.com,2024,4,115.0771591,167,rent-a-car
US,lostreturns.com,2024,3,95.80163885,160,rent-a-car
US,lostreturns.com,2024,2,98.69001899,164,rent-a-car
US,lostreturns.com,2024,1,102.8284794,173,rent-a-car
US,savaari.com,2025,1,10936.06527,3345,rent-a-car
US,savaari.com,2024,12,15234.2238,4416,rent-a-car
US,savaari.com,2024,11,16317.85429,4809,rent-a-car
US,savaari.com,2024,10,14886.46198,4661,rent-a-car
US,savaari.com,2024,9,13583.42416,4394,rent-a-car
US,savaari.com,2024,8,10441.18361,3510,rent-a-car
US,savaari.com,2024,7,9158.520628,3360,rent-a-car
US,savaari.com,2024,6,9395.703304,3354,rent-a-car
US,savaari.com,2024,5,10604.40377,3352,rent-a-car
US,savaari.com,2024,4,10338.38792,3252,rent-a-car
US,savaari.com,2024,3,8912.894826,3171,rent-a-car
US,savaari.com,2024,2,8300.358865,3062,rent-a-car
US,savaari.com,2024,1,7910.70442,3022,rent-a-car
US,enterprise.ca,2025,1,2169.650442,1098,rent-a-car
US,enterprise.ca,2024,12,2488.69272,1153,rent-a-car
US,enterprise.ca,2024,11,5249.270249,1384,rent-a-car
US,enterprise.ca,2024,10,8044.28437,2167,rent-a-car
US,enterprise.ca,2024,9,9389.349013,2305,rent-a-car
US,enterprise.ca,2024,8,8024.382797,2055,rent-a-car
US,enterprise.ca,2024,7,8891.641019,2379,rent-a-car
US,enterprise.ca,2024,6,11918.73263,3174,rent-a-car
US,enterprise.ca,2024,5,11554.2822,3106,rent-a-car
US,enterprise.ca,2024,4,13972.78056,3339,rent-a-car
US,enterprise.ca,2024,3,10796.47792,3159,rent-a-car
US,enterprise.ca,2024,2,10632.76707,3156,rent-a-car
US,enterprise.ca,2024,1,9283.069441,2898,rent-a-car
US,economybookings.com,2025,1,25318.20259,10799,rent-a-car
US,economybookings.com,2024,12,53660.49016,19652,rent-a-car
US,economybookings.com,2024,11,61089.34085,21893,rent-a-car
US,economybookings.com,2024,10,56436.88908,20480,rent-a-car
US,economybookings.com,2024,9,46819.06918,17264,rent-a-car
US,economybookings.com,2024,8,26103.14111,10811,rent-a-car
US,economybookings.com,2024,7,26842.29963,11291,rent-a-car
US,economybookings.com,2024,6,23242.22174,9422,rent-a-car
US,economybookings.com,2024,5,22448.20215,9192,rent-a-car
US,economybookings.com,2024,4,25495.06503,10220,rent-a-car
US,economybookings.com,2024,3,29352.7044,11119,rent-a-car
US,economybookings.com,2024,2,28626.64638,10949,rent-a-car
US,economybookings.com,2024,1,28233.99525,10233,rent-a-car
US,gorvrentals.com,2025,1,914.9150081,994,rent-a-car
US,gorvrentals.com,2024,12,3097.955168,1545,rent-a-car
US,gorvrentals.com,2024,11,4027.729747,1696,rent-a-car
US,gorvrentals.com,2024,10,3396.020426,1639,rent-a-car
US,gorvrentals.com,2024,9,3049.939541,1477,rent-a-car
US,gorvrentals.com,2024,8,3697.342704,915,rent-a-car
US,gorvrentals.com,2024,7,4208.415269,962,rent-a-car
US,gorvrentals.com,2024,6,3770.168574,876,rent-a-car
US,gorvrentals.com,2024,5,1611.977028,819,rent-a-car
US,gorvrentals.com,2024,4,1575.91441,825,rent-a-car
US,gorvrentals.com,2024,3,1981.861963,855,rent-a-car
US,gorvrentals.com,2024,2,1381.775944,838,rent-a-car
US,gorvrentals.com,2024,1,1116.037116,757,rent-a-car
US,pclncdn.com,2025,1,null,0,rent-a-car
US,pclncdn.com,2024,12,null,0,rent-a-car
US,pclncdn.com,2024,11,null,0,rent-a-car
US,pclncdn.com,2024,10,null,0,rent-a-car
US,pclncdn.com,2024,9,null,0,rent-a-car
US,pclncdn.com,2024,8,null,0,rent-a-car
US,pclncdn.com,2024,7,null,0,rent-a-car
US,pclncdn.com,2024,6,null,0,rent-a-car
US,pclncdn.com,2024,5,null,0,rent-a-car
US,pclncdn.com,2024,4,0.1889999956,1,rent-a-car
US,pclncdn.com,2024,3,null,0,rent-a-car
US,pclncdn.com,2024,2,null,0,rent-a-car
US,pclncdn.com,2024,1,null,0,rent-a-car
US,airportrentalcars.com,2025,1,176.719143,56,rent-a-car
US,airportrentalcars.com,2024,12,608.7877355,68,rent-a-car
US,airportrentalcars.com,2024,11,554.8386547,53,rent-a-car
US,airportrentalcars.com,2024,10,524.6741146,43,rent-a-car
US,airportrentalcars.com,2024,9,527.9039947,29,rent-a-car
US,airportrentalcars.com,2024,8,660.4619761,21,rent-a-car
US,airportrentalcars.com,2024,7,493.5798931,24,rent-a-car
US,airportrentalcars.com,2024,6,454.1800131,10,rent-a-car
US,airportrentalcars.com,2024,5,475.0620132,18,rent-a-car
US,airportrentalcars.com,2024,4,610.4343356,20,rent-a-car
US,airportrentalcars.com,2024,3,31.2889999,22,rent-a-car
US,airportrentalcars.com,2024,2,32.5199997,20,rent-a-car
US,airportrentalcars.com,2024,1,179.3299988,22,rent-a-car
US,indiecampers.com,2025,1,15678.36717,6644,rent-a-car
US,indiecampers.com,2024,12,11443.12443,3591,rent-a-car
US,indiecampers.com,2024,11,11944.79956,3162,rent-a-car
US,indiecampers.com,2024,10,12309.58279,3065,rent-a-car
US,indiecampers.com,2024,9,12168.25462,2873,rent-a-car
US,indiecampers.com,2024,8,7585.097516,2056,rent-a-car
US,indiecampers.com,2024,7,5233.81479,2180,rent-a-car
US,indiecampers.com,2024,6,6668.218914,2202,rent-a-car
US,indiecampers.com,2024,5,5834.567455,2093,rent-a-car
US,indiecampers.com,2024,4,4629.608271,2007,rent-a-car
US,indiecampers.com,2024,3,6207.401535,1934,rent-a-car
US,indiecampers.com,2024,2,6708.076536,1941,rent-a-car
US,indiecampers.com,2024,1,6725.958069,2315,rent-a-car
US,rentalperks.com,2025,1,1281.939992,734,rent-a-car
US,rentalperks.com,2024,12,1870.003537,1254,rent-a-car
US,rentalperks.com,2024,11,2020.243664,1335,rent-a-car
US,rentalperks.com,2024,10,1582.440542,1203,rent-a-car
US,rentalperks.com,2024,9,1461.884862,1049,rent-a-car
US,rentalperks.com,2024,8,1143.223107,742,rent-a-car
US,rentalperks.com,2024,7,678.4675239,567,rent-a-car
US,rentalperks.com,2024,6,581.8130337,489,rent-a-car
US,rentalperks.com,2024,5,358.0361031,443,rent-a-car
US,rentalperks.com,2024,4,372.5818792,445,rent-a-car
US,rentalperks.com,2024,3,409.9412201,453,rent-a-car
US,rentalperks.com,2024,2,521.292183,475,rent-a-car
US,rentalperks.com,2024,1,515.6078015,482,rent-a-car
US,platepass.com,2025,1,425.4880019,255,rent-a-car
US,platepass.com,2024,12,310.8698376,175,rent-a-car
US,platepass.com,2024,11,303.3918378,183,rent-a-car
US,platepass.com,2024,10,308.8011773,184,rent-a-car
US,platepass.com,2024,9,239.3618396,177,rent-a-car
US,platepass.com,2024,8,159.6844977,136,rent-a-car
US,platepass.com,2024,7,203.2550381,135,rent-a-car
US,platepass.com,2024,6,181.0569381,121,rent-a-car
US,platepass.com,2024,5,125.7917623,119,rent-a-car
US,platepass.com,2024,4,104.061742,81,rent-a-car
US,platepass.com,2024,3,117.3816814,80,rent-a-car
US,platepass.com,2024,2,104.1678014,70,rent-a-car
US,platepass.com,2024,1,195.0580425,98,rent-a-car
US,roamly.com,2025,1,69.6671802,130,rent-a-car
US,roamly.com,2024,12,200.6003614,282,rent-a-car
US,roamly.com,2024,11,210.6641806,306,rent-a-car
US,roamly.com,2024,10,215.3250001,296,rent-a-car
US,roamly.com,2024,9,192.2370004,262,rent-a-car
US,roamly.com,2024,8,105.0652803,144,rent-a-car
US,roamly.com,2024,7,74.91196066,145,rent-a-car
US,roamly.com,2024,6,57.59112071,107,rent-a-car
US,roamly.com,2024,5,44.82398074,96,rent-a-car
US,roamly.com,2024,4,62.28182033,116,rent-a-car
US,roamly.com,2024,3,72.00476047,118,rent-a-car
US,roamly.com,2024,2,102.0680004,108,rent-a-car
US,roamly.com,2024,1,83.34100062,118,rent-a-car
US,sennheiser-hearing.com,2025,1,82687.97474,3188,rent-a-car
US,sennheiser-hearing.com,2024,12,98391.96131,4690,rent-a-car
US,sennheiser-hearing.com,2024,11,111862.7596,5190,rent-a-car
US,sennheiser-hearing.com,2024,10,106231.3008,4966,rent-a-car
US,sennheiser-hearing.com,2024,9,101867.2706,4425,rent-a-car
US,sennheiser-hearing.com,2024,8,78898.22548,2707,rent-a-car
US,sennheiser-hearing.com,2024,7,83970.02444,2714,rent-a-car
US,sennheiser-hearing.com,2024,6,76071.83436,2362,rent-a-car
US,sennheiser-hearing.com,2024,5,78044.3628,2238,rent-a-car
US,sennheiser-hearing.com,2024,4,79856.49464,2101,rent-a-car
US,sennheiser-hearing.com,2024,3,74330.56105,1971,rent-a-car
US,sennheiser-hearing.com,2024,2,76323.62326,1866,rent-a-car
US,sennheiser-hearing.com,2024,1,83022.04588,2213,rent-a-car
US,getaround.com,2025,1,14594.43085,5682,rent-a-car
US,getaround.com,2024,12,16270.72498,5463,rent-a-car
US,getaround.com,2024,11,15565.77023,5160,rent-a-car
US,getaround.com,2024,10,14382.82902,4561,rent-a-car
US,getaround.com,2024,9,13428.56023,4028,rent-a-car
US,getaround.com,2024,8,13826.87475,3716,rent-a-car
US,getaround.com,2024,7,38753.8814,5490,rent-a-car
US,getaround.com,2024,6,58042.16167,6495,rent-a-car
US,getaround.com,2024,5,60275.41531,6479,rent-a-car
US,getaround.com,2024,4,69838.13759,6800,rent-a-car
US,getaround.com,2024,3,73038.62389,6791,rent-a-car
US,getaround.com,2024,2,74957.35487,6739,rent-a-car
US,getaround.com,2024,1,77810.53739,7167,rent-a-car
US,qeeq.com,2025,1,42516.64148,17157,rent-a-car
US,qeeq.com,2024,12,75189.79027,29370,rent-a-car
US,qeeq.com,2024,11,83041.55126,31552,rent-a-car
US,qeeq.com,2024,10,70538.03509,28474,rent-a-car
US,qeeq.com,2024,9,61479.08383,24958,rent-a-car
US,qeeq.com,2024,8,49875.05953,18327,rent-a-car
US,qeeq.com,2024,7,43832.96371,16824,rent-a-car
US,qeeq.com,2024,6,43808.74438,16956,rent-a-car
US,qeeq.com,2024,5,38884.74787,16253,rent-a-car
US,qeeq.com,2024,4,38238.62003,16284,rent-a-car
US,qeeq.com,2024,3,41883.97334,16611,rent-a-car
US,qeeq.com,2024,2,38143.37258,15866,rent-a-car
US,qeeq.com,2024,1,38423.58689,16453,rent-a-car
US,nucarrentals.com,2025,1,6523.754031,3930,rent-a-car
US,nucarrentals.com,2024,12,8755.711504,4829,rent-a-car
US,nucarrentals.com,2024,11,9087.049625,4907,rent-a-car
US,nucarrentals.com,2024,10,8371.239335,4183,rent-a-car
US,nucarrentals.com,2024,9,7578.30739,3507,rent-a-car
US,nucarrentals.com,2024,8,4337.630021,2099,rent-a-car
US,nucarrentals.com,2024,7,3578.680225,1999,rent-a-car
US,nucarrentals.com,2024,6,3595.027629,1936,rent-a-car
US,nucarrentals.com,2024,5,3523.828792,1991,rent-a-car
US,nucarrentals.com,2024,4,3337.680315,2017,rent-a-car
US,nucarrentals.com,2024,3,3389.685625,1974,rent-a-car
US,nucarrentals.com,2024,2,3422.459984,1968,rent-a-car
